file_path,filename,local_title,local_orchestra,tt_url,tt_id,tt_title,genre,composition_year,composer,lyricist,version_vocal,version_formation,version_orchestra,recording_date,recording_year,recording_city,recording_label,recording_catalog,version_duration,match_confidence,match_status
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\06 Un Tango Y Nada Mas.mp3,06 Un Tango Y Nada Mas.mp3,Un Tango Y Nada Mas,Carlos Di Sarli (Jorge Durán),https://www.todotango.com/musica/tema/2531/Un-tango-y-nada-mas/,2531.0,Un tango y nada más,Tango,,Armando Lacava,Carlos Waiss,Jorge Durán,Orquesta,Carlos Di Sarli,5-7-1945,1945.0,Buenos Aires,RCA-Victor,60-0723 80715,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\06 Union Civica(1).mp3,06 Union Civica(1).mp3,Union Civica(1),Juan D'Arienzo (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\06 Viejo Farolito.mp3,06 Viejo Farolito.mp3,Viejo Farolito,Osvaldo Fresedo (Ricardo Ruiz),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 9 Puntos.mp3,07 9 Puntos.mp3,9 Puntos,Alfredo Gobbi (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 A Bailar.mp3,07 A Bailar.mp3,A Bailar,Anibal Troilo (Francisco Fiorentino),https://www.todotango.com/musica/tema/130/A-bailar/,130.0,A bailar,Tango,1943.0,Domingo Federico,Homero Expósito,Francisco Fiorentino,Orquesta,Aníbal Troilo,5-11-1943,1943.0,Buenos Aires,RCA-Victor,60-0271 77360,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 A La Gran Muñeca (2).mp3,07 A La Gran Muñeca (2).mp3,A La Gran Muñeca (2),Carlos Di Sarli (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 A La Parrilla.mp3,07 A La Parrilla.mp3,A La Parrilla,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/5469/A-la-parrilla/,5469.0,A la parrilla,Tango,,Carlos Figari,,Instrumental,Orquesta,Aníbal Troilo,30-6-1949,1949.0,Buenos Aires,RCA-Victor,60-1805 91321,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Ahora Mi No Conoces.mp3,07 Ahora Mi No Conoces.mp3,Ahora Mi No Conoces,Rodolfo Biagi (Jorge Ortiz),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Atenti Pebeta.mp3,07 Atenti Pebeta.mp3,Atenti Pebeta,Alfredo De Angelis (Julio Martel),https://www.todotango.com/musica/tema/197/Atenti-pebeta/,197.0,Atenti pebeta,Tango,1929.0,Ciriaco Ortiz,Celedonio Flores,Julio Martel,Orquesta,Alfredo De Angelis,16-8-1949,1949.0,Buenos Aires,Odeon,30423-A 17391,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Bar Exposición.mp3,07 Bar Exposición.mp3,Bar Exposición,Francisco Canaro (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Buen Amigo.mp3,07 Buen Amigo.mp3,Buen Amigo,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1403/Buen-amigo/,1403.0,Buen amigo,Tango,,Julio De Caro,Juan Carlos Marambio Catán,Instrumental,Orquesta,Osvaldo Pugliese,26-3-1958,1958.0,Buenos Aires,Odeon,52327 22929,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Cicatrices.mp3,07 Cicatrices.mp3,Cicatrices,Juan D'Arienzo (Héctor Mauré),https://www.todotango.com/musica/tema/639/Cicatrices/,639.0,Cicatrices,Tango,1925.0,Adolfo Avilés,Enrique Maroni,Ángel Vargas,Orquesta Ángel Vargas dir:,Edelmiro D'Amario,30-10-1956,1956.0,Buenos Aires,RCA-Victor,68-2482 SO-5187,,0.452,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Cobardia.mp3,07 Cobardia.mp3,Cobardia,Osvaldo Pugliese (Alberto Morán),https://www.todotango.com/musica/tema/465/Cobardia/,465.0,Cobardía,Tango,1932.0,Charlo,Luis César Amadori,Alberto Morán,Orquesta,Osvaldo Pugliese,24-10-1950,1950.0,Buenos Aires,Odeon,55171 17847,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Como Has Cambiado Pebeta.mp3,07 Como Has Cambiado Pebeta.mp3,Como Has Cambiado Pebeta,Enrique Rodriguez (Armando Moreno),https://www.todotango.com/musica/tema/4755/Como-has-cambiado-pebeta/,4755.0,Como has cambiado pebeta,Tango,,Enrique Rodríguez,Rogelio Cordone,Armando Moreno,Orquesta,Enrique Rodríguez,19-11-1942,1942.0,Buenos Aires,Odeon,7247 12404,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 De Mi Barrio.mp3,07 De Mi Barrio.mp3,De Mi Barrio,Tipica Victor (Instrumental),https://www.todotango.com/musica/tema/2092/De-mi-barrio/,2092.0,De mi barrio,Tango,1923.0,Roberto Goyheneche,Roberto Goyheneche,Judit Ma-Aian,,,,1999.0,,1999,Alemania Gema,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Dejame Asi.mp3,07 Dejame Asi.mp3,Dejame Asi,Alfredo De Angelis (Floreal Ruiz),https://www.todotango.com/musica/tema/2884/Dejame-asi/,2884.0,Dejame así,Tango,,Víctor Braña,Oscar Rubens,Floreal Ruiz,Orquesta,Alfredo De Angelis,10-8-1943,1943.0,Buenos Aires,Odeon,3771-A 13019,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 El Distinguido Ciudadano.mp3,07 El Distinguido Ciudadano.mp3,El Distinguido Ciudadano,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/2689/El-distinguido-ciudadano/,2689.0,El distinguido ciudadano,Tango,,Peregrino Paulos,,Instrumental,Orquesta,Aníbal Troilo,4-8-1943,1943.0,Buenos Aires,RCA-Victor,60-0189 77124,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 El Encopao.mp3,07 El Encopao.mp3,El Encopao,Anibal Troilo (Francisco Fiorentino),https://www.todotango.com/musica/tema/297/El-encopao/,297.0,El encopao,Tango,1942.0,Osvaldo Pugliese,Enrique Dizeo,Francisco Fiorentino,Orquesta,Aníbal Troilo,1-9-1942,1942.0,Buenos Aires,RCA-Victor,39699 69909,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 El Mareo.mp3,07 El Mareo.mp3,El Mareo,Osvaldo Pugliese (Roberto Chanel/Alberto Morán),https://www.todotango.com/musica/tema/1465/El-mareo/,1465.0,El mareo,Tango,,Julio De Caro,Mario César Gomila,Alberto Morán Roberto Chanel,Orquesta,Osvaldo Pugliese,14-10-1947,1947.0,Buenos Aires,Odeon,7694 16752,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 El Monito.mp3,07 El Monito.mp3,El Monito,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/350/El-monito/,350.0,El monito,Tango,,Julio De Caro,Juan Carlos Marambio Catán,Instrumental,Orquesta,Osvaldo Pugliese,12-6-1945,1945.0,Buenos Aires,Odeon,7674 14676,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 El Pollo Ricardo.mp3,07 El Pollo Ricardo.mp3,El Pollo Ricardo,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/404/El-Pollo-Ricardo/,404.0,El Pollo Ricardo,Tango,,Luis Alberto Fernández,,Instrumental,Orquesta,Carlos Di Sarli,23-9-1940,1940.0,Buenos Aires,RCA-Victor,39086 39511,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Elegante Papirusa.mp3,07 Elegante Papirusa.mp3,Elegante Papirusa,Edgardo Donato (Instrumental),https://www.todotango.com/musica/tema/716/Elegante-papirusa/,716.0,Elegante papirusa,Tango,,Tito Roccatagliata,,Instrumental,Orquesta,Osvaldo Pugliese,18-6-1986,1986.0,Buenos Aires,Odeon,,,0.267,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Esta Noche Me Malevo.mp3,07 Esta Noche Me Malevo.mp3,Esta Noche Me Malevo,Ricardo Tanturi (Alberto Castillo),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Florida.mp3,07 Florida.mp3,Florida,Enrique Rodriguez (Instrumental),https://www.todotango.com/musica/tema/2725/Florida/,2725.0,Florida,Tango,,Raimundo Petillo,Antonio Polito,Instrumental,Orquesta,Juan D'Arienzo,5-8-1938,1938.0,Buenos Aires,RCA-Victor,38536 12425,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Griseta.mp3,07 Griseta.mp3,Griseta,Rodolfo Biagi (Andrés Falgás),https://www.todotango.com/musica/tema/377/Griseta/,377.0,Griseta,Tango,1924.0,Enrique Delfino,José González Castillo,Andrés Falgás,Orquesta,Rodolfo Biagi,26-10-1939,1939.0,Buenos Aires,Odeon,5609 10146,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Inquietud.mp3,07 Inquietud.mp3,Inquietud,Osvaldo Fresedo (Ricardo Ruiz),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 La Morocha.mp3,07 La Morocha.mp3,La Morocha,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/417/La-morocha/,417.0,La morocha,Tango,1905.0,Enrique Saborido,Ángel Villoldo,Instrumental,Orquesta,Carlos Di Sarli,20-11-1941,1941.0,Buenos Aires,RCA-Victor,39462 59887,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Los Mareados.mp3,07 Los Mareados.mp3,Los Mareados,Anibal Troilo (Francisco Fiorentino),https://www.todotango.com/musica/tema/53/Los-mareados/,53.0,Los mareados,Tango,1942.0,Juan Carlos Cobián,Enrique Cadícamo,Instrumental,Orquesta,Aníbal Troilo,10-8-1967,1967.0,Buenos Aires,RCA-Victor,AVL-3775 7023,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Nochero Soy.mp3,07 Nochero Soy.mp3,Nochero Soy,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1566/Nochero-soy/,1566.0,Nochero soy,Tango,,Oscar Herrero,,Instrumental,Orquesta,Osvaldo Pugliese,28-11-1956,1956.0,Buenos Aires,Odeon,52068 21600,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Oigo Tu Voz.mp3,07 Oigo Tu Voz.mp3,Oigo Tu Voz,Ricardo Tanturi (Enrique Campos),https://www.todotango.com/musica/tema/1004/Oigo-tu-voz/,1004.0,Oigo tu voz,Tango,,Mario Canaro,Francisco García Jiménez,Enrique Campos,Orquesta,Ricardo Tanturi,17-11-1943,1943.0,Buenos Aires,RCA-Victor,60-0316 77385,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Pablo.mp3,07 Pablo.mp3,Pablo,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/2787/Pablo/,2787.0,Pablo,Tango,,José Martínez,,Instrumental,Cuarteto,Aníbal Troilo,5-8-1968,1968.0,Buenos Aires,RCA-Victor,AVL-3871 7998,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Para Dos.mp3,07 Para Dos.mp3,Para Dos,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1578/Para-dos/,1578.0,Para dos,Tango,,Osvaldo Ruggiero,,Instrumental,Orquesta,Osvaldo Pugliese,6-5-1952,1952.0,Buenos Aires,Odeon,55391 18380,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Porteño Y Bailarín.mp3,07 Porteño Y Bailarín.mp3,Porteño Y Bailarín,Carlos Di Sarli (Jorge Durán),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Que Noche.mp3,07 Que Noche.mp3,Que Noche,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/1607/Que-noche/,1607.0,Qué noche,Tango,,Agustín Bardi,,Instrumental,Orquesta,Osmar Maderna,29-9-1949,1949.0,Buenos Aires,RCA-Victor,60-1846,,0.296,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Rosicler.mp3,07 Rosicler.mp3,Rosicler,Anibal Troilo (Alberto Marino),https://www.todotango.com/musica/tema/485/Rosicler/,485.0,Rosicler,Tango,1946.0,José Basso,Francisco García Jiménez,Alberto Marino,Orquesta,Aníbal Troilo,11-7-1946,1946.0,Buenos Aires,RCA-Victor,60-0983 82208,,0.923,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Sabado Ingles.mp3,07 Sabado Ingles.mp3,Sabado Ingles,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/454/Sabado-ingles/,454.0,Sábado inglés,Tango,,Juan Maglio,,Instrumental,Orquesta,Juan Maglio,3-2-1928,1928.0,Buenos Aires,Odeon,7559 1999,,0.64,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Si Sos Brujo.mp3,07 Si Sos Brujo.mp3,Si Sos Brujo,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1625/Si-sos-brujo/,1625.0,Si sos brujo,Tango,,Emilio Balcarce,,Instrumental,Orquesta,Osvaldo Pugliese,9-10-1952,1952.0,Buenos Aires,Odeon,55483 18647,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Telon.mp3,07 Telon.mp3,Telon,Lucio Demare (Carlos Miranda),https://www.todotango.com/musica/tema/2670/Telon/,2670.0,Telón,Tango,1938.0,Lucio Demare,Homero Manzi,Juan Carlos Miranda,Orquesta,Lucio Demare,13-6-1938,1938.0,Buenos Aires,Odeon,8050 9449,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Trenzas.mp3,07 Trenzas.mp3,Trenzas,Miguel Caló (Raúl Iriarte),https://www.todotango.com/musica/tema/129/Trenzas/,129.0,Trenzas,Tango,1945.0,Armando Pontier,Homero Expósito,Raúl Iriarte,Orquesta,Miguel Caló,20-2-1945,1945.0,Buenos Aires,Odeon,8397 14449,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Tristezas De La Calle Corrientes.mp3,07 Tristezas De La Calle Corrientes.mp3,Tristezas De La Calle Corrientes,Miguel Caló (Raúl Berón),,,,,,,,,,,,,,,,,0.0,not_found
"c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Tu, El Cielo Y Tu.mp3","07 Tu, El Cielo Y Tu.mp3","Tu, El Cielo Y Tu",Carlos Di Sarli (Alberto Podestá),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\07 Ya Se Que Siguen Hablando.mp3,07 Ya Se Que Siguen Hablando.mp3,Ya Se Que Siguen Hablando,Alfredo De Angelis (Julio Martel),https://www.todotango.com/musica/tema/5049/Ya-se-que-siguen-hablando/,5049.0,Ya sé que siguen hablando,Tango,,Héctor Palacios,Iván Diez,Julio Martel,Orquesta,Alfredo De Angelis,29-2-1944,1944.0,Buenos Aires,Odeon,3773-B 13607,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Alas.mp3,08 Alas.mp3,Alas,Osvaldo Fresedo (Ricardo Ruiz),https://www.todotango.com/musica/tema/7270/Alas-rojas/,7270.0,Alas rojas,Milonga,,Osvaldo Estrella,Norma Montenegro,,,,,,,,,,0.0,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Bajo Belgrano.mp3,08 Bajo Belgrano.mp3,Bajo Belgrano,Alfredo De Angelis (Julio Martel),https://www.todotango.com/musica/tema/112/Bajo-Belgrano/,112.0,Bajo Belgrano,Tango,1926.0,Anselmo Aieta,Francisco García Jiménez,Julio Martel,Orquesta,Alfredo De Angelis,20-4-1949,1949.0,Buenos Aires,Odeon,30420-B 17258,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Bien Compadre.mp3,08 Bien Compadre.mp3,Bien Compadre,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1396/Bien-compadre/,1396.0,Bien compadre,Tango,,Emilio Balcarce,,Instrumental,Orquesta,Osvaldo Pugliese,27-9-1949,1949.0,Buenos Aires,Odeon,30606 17434,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Bien Porteño.mp3,08 Bien Porteño.mp3,Bien Porteño,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/5492/Bien-porteno/,5492.0,Bien porteño,Tango,,Gregorio Suriff,Gregorio Suriff,Instrumental,Orquesta,Aníbal Troilo,30-3-1944,1944.0,Buenos Aires,RCA-Victor,60-0406 79599,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Chiqué.mp3,08 Chiqué.mp3,Chiqué,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1296/Chique/,1296.0,Chiqué,Tango,,Ricardo Brignolo,Ricardo Brignolo,Instrumental,Orquesta,Osvaldo Pugliese,28-5-1953,1953.0,Buenos Aires,Odeon,55695 18934,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Cicatrices.mp3,08 Cicatrices.mp3,Cicatrices,Rodolfo Biagi (Andrés Falgás),https://www.todotango.com/musica/tema/639/Cicatrices/,639.0,Cicatrices,Tango,1925.0,Adolfo Avilés,Enrique Maroni,Andrés Falgás,Orquesta,Rodolfo Biagi,27-3-1940,1940.0,Buenos Aires,Odeon,5611 10365,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Como Se Muere De Amor.mp3,08 Como Se Muere De Amor.mp3,Como Se Muere De Amor,Alfredo De Angelis (Floreal Ruiz),https://www.todotango.com/musica/tema/695/Como-se-muere-de-amor/,695.0,Como se muere de amor,Tango,1933.0,Daniel Álvarez,Daniel Álvarez,Floreal Ruiz,Orquesta,Alfredo De Angelis,4-11-1943,1943.0,Buenos Aires,Odeon,3772 13340,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 CTV.mp3,08 CTV.mp3,CTV,Anibal Troilo (Instrumental),https://www.todotango.com/musica/tema/5494/CTV/,5494.0,C.T.V.,Tango,,Agustín Bardi,,Instrumental,Orquesta,Aníbal Troilo,8-1-1942,1942.0,Buenos Aires,RCA-Victor,39519 59968,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 De Igual A Igual.mp3,08 De Igual A Igual.mp3,De Igual A Igual,Alfredo De Angelis (Julio Martel),https://www.todotango.com/musica/tema/690/De-igual-a-igual/,690.0,De igual a igual,Tango,1944.0,Rodolfo Sciammarella,Rodolfo Sciammarella,Julio Martel,Orquesta,Alfredo De Angelis,31-7-1944,1944.0,Buenos Aires,Odeon,3776-B 13990,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Despues.mp3,08 Despues.mp3,Despues,Miguel Caló (Raúl Iriarte),https://www.todotango.com/musica/tema/275/Despues/,275.0,Después,Tango,1944.0,Hugo Gutiérrez,Homero Manzi,Raúl Iriarte,Orquesta,Miguel Caló,10-1-1944,1944.0,Buenos Aires,Odeon,8384 13506,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Don Juan (2).mp3,08 Don Juan (2).mp3,Don Juan (2),Carlos Di Sarli (Instrumental),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 El Baqueano.mp3,08 El Baqueano.mp3,El Baqueano,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/3765/El-baquiano/,3765.0,El baquiano,Tango,1919.0,Agustín Bardi,,Instrumental,Orquesta,Aníbal Troilo,12-9-1969,1969.0,Buenos Aires,RCA-Victor,AVL-3918 9481,,0.444,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 El Estagiario.mp3,08 El Estagiario.mp3,El Estagiario,Carlos Di Sarli (Instrumental),https://www.todotango.com/musica/tema/4586/El-estagiario/,4586.0,El estagiario,Tango,,Martín Lasala Álvarez,,Instrumental,Orquesta,Carlos Di Sarli,18-4-1941,1941.0,Buenos Aires,RCA-Victor,39266 39854,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Jamás Retornarás.mp3,08 Jamás Retornarás.mp3,Jamás Retornarás,Miguel Caló (Raúl Berón),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Joaquina.mp3,08 Joaquina.mp3,Joaquina,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/2587/Joaquina/,2587.0,Joaquina,Tango,,Juan Bergamino,,Instrumental,Orquesta,Juan D'Arienzo,23-11-1943,1943.0,Buenos Aires,RCA-Victor,60-0260 77406,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Jueves.mp3,08 Jueves.mp3,Jueves,Enrique Rodriguez (Instrumental),https://www.todotango.com/musica/tema/409/Jueves/,409.0,Jueves,Tango,,Udelino Toranzo,,Instrumental,Conjunto,Rafael Rossi,14-11-1958,1958.0,Buenos Aires,Odeon,DSOA/E 1414 A1 23647,,0.345,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 La Beba.mp3,08 La Beba.mp3,La Beba,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/412/La-beba/,412.0,La beba,Tango,,Osvaldo Pugliese,,Instrumental,Orquesta,Osvaldo Pugliese,25-4-1972,1972.0,Buenos Aires,Odeon,6897 39281,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 La Catrera.mp3,08 La Catrera.mp3,La Catrera,Juan D'Arienzo (Instrumental),https://www.todotango.com/musica/tema/492/La-catrera/,492.0,La catrera,Tango,,Arturo De Bassi,,Instrumental,Orquesta,Alfredo Gobbi,26-4-1951,1951.0,Buenos Aires,RCA-Victor,63-0065 94115,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 La Guitarrita.mp3,08 La Guitarrita.mp3,La Guitarrita,Osvaldo Pugliese (Instrumental),https://www.todotango.com/musica/tema/1507/La-guitarrita/,1507.0,La guitarrita,Tango,,Eduardo Arolas,Gabriel Clausi,Instrumental,Orquesta,Osvaldo Pugliese,14-7-1954,1954.0,Buenos Aires,Odeon,55978 19576,,1.0,found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 La Tablada.mp3,08 La Tablada.mp3,La Tablada,Edgardo Donato (Instrumental),https://www.todotango.com/musica/tema/3876/La-tablada/,3876.0,La tablada,Tango,,Francisco Canaro,,Instrumental,Orquesta Lírica Popular,Mariano Mores,,1957.0,Buenos Aires,1957,Odeon DMO 55472,,0.37,ambiguous
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Madame Ivon.mp3,08 Madame Ivon.mp3,Madame Ivon,Ricardo Tanturi (Alberto Castillo),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Margarita Gautier.mp3,08 Margarita Gautier.mp3,Margarita Gautier,Anibal Troilo (Francisco Fiorentino),,,,,,,,,,,,,,,,,0.0,not_found
c:\Users\Vanessa\Desktop\Columbia\Spring 26\GenAI\Project\genai_atdj\notebooks\..\data\raw\08 Mañana Zarpa Un Barco.mp3,08 Mañana Zarpa Un Barco.mp3,Mañana Zarpa Un Barco,Lucio Demare (Carlos Miranda),https://www.todotango.com/musica/tema/313/Manana-zarpa-un-barco/,313.0,Mañana zarpa un barco,Tango,1942.0,Lucio Demare,Homero Manzi,Juan Carlos Miranda,Orquesta,Lucio Demare,20-7-1942,1942.0,Buenos Aires,Odeon,8056 12117,,1.0,found
