id,title,orchestra,singer,style,year,decade,duration_seconds,file_path,tags,notes,bpm,key,energy,danceability,album,filename
d004bc05-d441-5c02-b612-b4bd54d0a8da,Ficha De Oro,Anibal Troilo,Francisco Fiorentino,milonga,1942.0,1940s,168.66,data/raw/vol-36 la fiesta de buenos aires/26 ficha de oro.mp3,,,109.87047576904295,E,0.0061399466358125,0.974624752998352,vol-36 la fiesta de buenos aires,26 ficha de oro.mp3
d33f0921-c6a2-5e7a-82dd-909e63f000be,Mano Brava,Anibal Troilo,Francisco Fiorentino,milonga,1941.0,1940s,144.16,data/raw/vol-09 la fiesta de buenos aires/28 mano brava.mp3,,,113.98951721191406,C,0.0080026220530271,1.0710192918777466,vol-09 la fiesta de buenos aires,28 mano brava.mp3
d32339b5-2481-5b92-9f58-6057f72550d7,Soy Un Porteño,Anibal Troilo,Francisco Fiorentino,milonga,1943.0,1940s,188.73,data/raw/vol-36 la fiesta de buenos aires/29 soy un porteño.mp3,,,109.90399932861328,Eb,0.0160756260156631,1.0741833448410034,vol-36 la fiesta de buenos aires,29 soy un porteño.mp3
a2640b28-fa8b-5dd7-b2bf-4ea451e19894,Cuando Un Viejo Se Enamora,Carlos Di Sarli,Roberto Rufino,milonga,1942.0,1940s,127.71,data/raw/vol-04 la fiesta de buenos aires/29 cuando un viejo se enamora.mp3,,,100.38288116455078,C,0.0077786310575902,1.025680422782898,vol-04 la fiesta de buenos aires,29 cuando un viejo se enamora.mp3
271258b7-54b9-5eaf-adb7-2cbddb8b9ce7,La Mulateada,Carlos Di Sarli,Roberto Rufino,milonga,1941.0,1940s,143.17,data/raw/vol-04 la fiesta de buenos aires/28 la mulateada.mp3,,,107.3004913330078,F,0.0044672386720776,1.093627691268921,vol-04 la fiesta de buenos aires,28 la mulateada.mp3
9186cd7c-035f-5324-9f1a-a64c4eca514a,Pena Mulata,Carlos Di Sarli,Roberto Rufino,milonga,1941.0,1940s,147.63,data/raw/vol-04 la fiesta de buenos aires/27 pena mulata.mp3,,,106.04434204101562,Bb,0.008856363594532,1.029761552810669,vol-04 la fiesta de buenos aires,27 pena mulata.mp3
74b024da-b137-56a0-945a-816cbae63dfa,Rosa Morena,Carlos Di Sarli,Roberto Rufino,milonga,1942.0,1940s,139.86,data/raw/vol-12 la fiesta de buenos aires/27 rosa morena.mp3,,,103.5615463256836,C,0.0049542165361344,1.0315908193588257,vol-12 la fiesta de buenos aires,27 rosa morena.mp3
b9c611fd-4155-5304-b93f-e0e9d1d9d318,Yo Soy De San Telmo,Carlos Di Sarli,Roberto Rufino,milonga,1943.0,1940s,141.61,data/raw/vol-12 la fiesta de buenos aires/26 yo soy de san telmo.mp3,,,98.36392974853516,D,0.006817721761763,0.9971801042556764,vol-12 la fiesta de buenos aires,26 yo soy de san telmo.mp3
2011d9bb-05cb-56f1-8faf-4c66ea095d20,Zorzal,Carlos Di Sarli,Roberto Rufino,milonga,1941.0,1940s,162.59,data/raw/vol-04 la fiesta de buenos aires/26 zorzal.mp3,,,99.8785629272461,G,0.0044620251283049,1.003350019454956,vol-04 la fiesta de buenos aires,26 zorzal.mp3
5be299e7-de1c-5062-9087-b74dd8fe8dbd,La Milonga De Buenos Aires,Francisco Canaro,Ernesto Famá,milonga,1939.0,1930s,173.09,data/raw/vol-05 la fiesta de buenos aires/29 la milonga de buenos aires.mp3,,,106.60382080078124,C#,0.0053115054033696,1.171648621559143,vol-05 la fiesta de buenos aires,29 la milonga de buenos aires.mp3
21d4522c-b6fc-5714-8814-1c4176f382bf,Milonga Sentimental,Francisco Canaro,Ernesto Famá,milonga,2007.0,2000s,192.17,data/raw/vol-11 la fiesta de buenos aires/28 milonga sentimental.mp3,,,147.4939422607422,F#,0.0080268522724509,1.1680941581726074,vol-11 la fiesta de buenos aires,28 milonga sentimental.mp3
707e5723-b97a-517c-8c32-b988d21ea1c8,No Hay Tierra Como La Mia,Francisco Canaro,Ernesto Famá,milonga,,,162.61,data/raw/vol-05 la fiesta de buenos aires/26 no hay tierra como la mia.mp3,,,103.60430145263672,Eb,0.0051359320059418,1.3097665309906006,vol-05 la fiesta de buenos aires,26 no hay tierra como la mia.mp3
53bed4eb-795b-5f8c-973a-3e77e9ac517f,De Antano,Francisco Canaro,Instrumental,milonga,,,172.34,data/raw/vol-22 la fiesta de buenos aires/26 de antano.mp3,,,172.26589965820312,Eb,0.0037546490784734,1.0281540155410769,vol-22 la fiesta de buenos aires,26 de antano.mp3
ab97024f-eed1-5bfa-92a9-2bd5021ce7f8,Milonga De Mis Amores,Francisco Canaro,Instrumental,milonga,1937.0,1930s,184.84,data/raw/vol-39 la fiesta de buenos aires/27 milonga de mis amores.mp3,,,164.25360107421875,Ab,0.0075936331413686,0.9910485744476318,vol-39 la fiesta de buenos aires,27 milonga de mis amores.mp3
f2ee2b5d-4bc1-5b71-ac98-84b4dfae8d8b,Milongon,Francisco Canaro,Instrumental,milonga,1939.0,1930s,168.84,data/raw/vol-01 la fiesta de buenos aires/29 milongon.mp3,,,101.4719009399414,F#,0.010180034674704,1.045623779296875,vol-01 la fiesta de buenos aires,29 milongon.mp3
200b6578-660f-5d5a-8709-47c991b095aa,Relíquias Porteñas,Francisco Canaro,Instrumental,milonga,,,165.58,data/raw/vol-01 la fiesta de buenos aires/26 relíquias porteñas.mp3,,,103.1964111328125,F,0.0048858900554478,1.099381923675537,vol-01 la fiesta de buenos aires,26 relíquias porteñas.mp3
a5a466ff-0c0f-5bba-9f52-6cf625a17049,Chaparron,Juan D'Arienzo,Alberto Echagüe,milonga,1957.0,1950s,128.0,data/raw/vol-19 la fiesta de buenos aires/28 chaparron.mp3,,,112.44324493408205,Bb,0.0093429973348975,1.1943068504333496,vol-19 la fiesta de buenos aires,28 chaparron.mp3
d6f03303-d27a-5d78-a62f-b05b97bd941d,Clavel,Juan D'Arienzo,Alberto Echagüe,milonga,,,146.03,data/raw/vol-32 la fiesta de buenos aires/27 clavel.mp3,,,106.56129455566406,G,0.0060172537341713,0.9997389912605286,vol-32 la fiesta de buenos aires,27 clavel.mp3
863cafef-c77c-5ebe-a6a1-d27bbcc44f9b,El Temblor,Juan D'Arienzo,Alberto Echagüe,milonga,,,124.64,data/raw/vol-03 la fiesta de buenos aires/26 el temblor.mp3,,,110.8902359008789,Eb,0.0080393077805638,1.108481526374817,vol-03 la fiesta de buenos aires,26 el temblor.mp3
0f68689d-5035-5a6e-9252-7e6fa5f2c2fa,Ganzua,Juan D'Arienzo,Alberto Echagüe,milonga,,,140.32,data/raw/vol-35 la fiesta de buenos aires/29 ganzua.mp3,,,112.88103485107422,G,0.0129118813201785,1.127243161201477,vol-35 la fiesta de buenos aires,29 ganzua.mp3
189a41a6-c887-592f-8e2a-2b33cc099c35,La Mañana,Juan D'Arienzo,Alberto Echagüe,milonga,1945.0,1940s,141.67,data/raw/vol-26 la fiesta de buenos aires/29 la mañana.mp3,,,102.5796890258789,C,0.004387545865029,1.08154559135437,vol-26 la fiesta de buenos aires,29 la mañana.mp3
2ba922c8-f635-5eb4-b10e-f851eb5884db,Me Gusta Bailar Milonga,Juan D'Arienzo,Alberto Echagüe,milonga,1956.0,1950s,124.0,data/raw/vol-32 la fiesta de buenos aires/28 me gusta bailar milonga.mp3,,,108.6924285888672,D,0.0093044163659214,1.0473601818084717,vol-32 la fiesta de buenos aires,28 me gusta bailar milonga.mp3
50596fa2-102d-5d6c-be06-e4b30a7b81bb,Milonga Querida,Juan D'Arienzo,Alberto Echagüe,milonga,,,148.46,data/raw/vol-26 la fiesta de buenos aires/26 milonga querida.mp3,,,110.89695739746094,Bb,0.0075141731649637,1.1316511631011963,vol-26 la fiesta de buenos aires,26 milonga querida.mp3
d330ee36-e354-53c7-820f-db229074ea66,Yo Me Llamo Eloy Peralta,Juan D'Arienzo,Alberto Echagüe,milonga,,,173.07,data/raw/vol-26 la fiesta de buenos aires/28 yo me llamo eloy peralta.mp3,,,107.98338317871094,D,0.0057426700368523,1.0060055255889893,vol-26 la fiesta de buenos aires,28 yo me llamo eloy peralta.mp3
6b56ff6e-acff-5e32-b192-15f7ea40ac28,Asi Es La Milonga,Ricardo Tanturi,Alberto Castillo,milonga,1942.0,1940s,136.3,data/raw/vol-31 la fiesta de buenos aires/28 asi es la milonga.mp3,,,107.92921447753906,G,0.0074596186168491,1.082407832145691,vol-31 la fiesta de buenos aires,28 asi es la milonga.mp3
4835ab75-70f5-5861-845f-734387cd2316,Mi Morocha,Ricardo Tanturi,Alberto Castillo,milonga,1941.0,1940s,149.09,data/raw/vol-31 la fiesta de buenos aires/26 mi morocha.mp3,,,110.33409118652344,C,0.0103435181081295,1.1400361061096191,vol-31 la fiesta de buenos aires,26 mi morocha.mp3
7741616f-1e8e-5335-bbfe-0a1a5e465fe1,Mozo Guapo,Ricardo Tanturi,Alberto Castillo,milonga,1941.0,1940s,133.03,data/raw/vol-31 la fiesta de buenos aires/27 mozo guapo.mp3,,,113.07270050048828,A,0.0090951947495341,1.1624372005462646,vol-31 la fiesta de buenos aires,27 mozo guapo.mp3
e5c49f8e-50f4-5b14-828c-46d8bfad52e9,A Magaldi,Alfredo De Angelis,Carlos Dante-Julio Martel,vals,1947.0,1940s,170.82,data/raw/vol-09 la fiesta de buenos aires/13 a magaldi.mp3,,,104.88043212890624,G,0.0079428721219301,1.2235453128814695,vol-09 la fiesta de buenos aires,13 a magaldi.mp3
7974981a-b283-5e48-acb1-1544d4e48eab,Flores Del Alma,Alfredo De Angelis,Carlos Dante-Julio Martel,vals,1947.0,1940s,184.37,data/raw/vol-09 la fiesta de buenos aires/11 flores del alma.mp3,,,104.34921264648438,G,0.0058684931136667,1.023881435394287,vol-09 la fiesta de buenos aires,11 flores del alma.mp3
666c0bb3-3454-5d3f-a506-997af0c676bb,Mi Cariñito,Alfredo De Angelis,Carlos Dante-Julio Martel,vals,1949.0,1940s,147.91,data/raw/vol-09 la fiesta de buenos aires/14 mi cariñito.mp3,,,105.48565673828124,F,0.0076346211135387,1.0562928915023804,vol-09 la fiesta de buenos aires,14 mi cariñito.mp3
bfbe39d7-414f-5b5f-9c1a-e1acb25b8312,Pobre Flor,Alfredo De Angelis,Carlos Dante-Julio Martel,vals,1946.0,1940s,163.03,data/raw/vol-19 la fiesta de buenos aires/12 pobre flor.mp3,,,110.11724090576172,G,0.0092992205172777,1.1572625637054443,vol-19 la fiesta de buenos aires,12 pobre flor.mp3
d0d18cf6-d2cb-5af2-b1ac-988030441d6e,Soñar y Nada Mas,Alfredo De Angelis,Carlos Dante-Julio Martel,vals,1944.0,1940s,186.25,data/raw/vol-09 la fiesta de buenos aires/12 soñar y nada mas.mp3,,,103.79850769042967,D,0.008223557844758,0.9432253837585448,vol-09 la fiesta de buenos aires,12 soñar y nada mas.mp3
87ac46fc-c5b3-5de4-bf41-d2c99851dd13,El Espejo De Tus Ojos,Angel D'Agostino,Angel Vargas,vals,1944.0,1940s,171.92,data/raw/vol-14 la fiesta de buenos aires/12 el espejo de tus ojos.mp3,,,103.60121154785156,C,0.0067394776269793,1.021491527557373,vol-14 la fiesta de buenos aires,12 el espejo de tus ojos.mp3
984d1d2c-c2ea-5097-b312-5853694bda96,Esquinas Porteñas,Angel D'Agostino,Angel Vargas,vals,1953.0,1950s,170.9,data/raw/vol-14 la fiesta de buenos aires/11 esquinas porteñas.mp3,,,101.94448852539062,G,0.0072192139923572,0.940189003944397,vol-14 la fiesta de buenos aires,11 esquinas porteñas.mp3
1c092a4f-b66b-51fc-9f7b-f7a89bb66eb4,Que Me Pasara,Angel D'Agostino,Angel Vargas,vals,1941.0,1940s,151.01,data/raw/vol-14 la fiesta de buenos aires/14 que me pasara.mp3,,,98.8698272705078,F,0.0060135368257761,1.0264495611190796,vol-14 la fiesta de buenos aires,14 que me pasara.mp3
a6f85668-ffed-57d9-8b25-85239edb44d7,Tristeza Criolla,Angel D'Agostino,Angel Vargas,vals,1945.0,1940s,150.18,data/raw/vol-14 la fiesta de buenos aires/13 tristeza criolla.mp3,,,104.11421966552734,B,0.0079179676249623,1.0435316562652588,vol-14 la fiesta de buenos aires,13 tristeza criolla.mp3
fecc574d-5db8-5e77-b876-fc379b6aa7d1,Acordandome De Vos,Anibal Troilo,Francisco Fiorentino,vals,1942.0,1940s,164.54,data/raw/vol-12 la fiesta de buenos aires/14 acordandome de vos.mp3,,,107.93952178955078,A,0.0052200271748006,0.99710875749588,vol-12 la fiesta de buenos aires,14 acordandome de vos.mp3
7dcb9500-f95c-5786-b7dd-a40e68f58748,Pedacito De Cielo,Anibal Troilo,Francisco Fiorentino,vals,1942.0,1940s,170.93,data/raw/vol-12 la fiesta de buenos aires/11 pedacito de cielo.mp3,,,102.91223907470705,A,0.005010986700654,0.929613709449768,vol-12 la fiesta de buenos aires,11 pedacito de cielo.mp3
c7b6e493-de01-5c35-be88-e49eb05d1e2d,Temblando,Anibal Troilo,Francisco Fiorentino,vals,1944.0,1940s,186.56,data/raw/vol-12 la fiesta de buenos aires/12 temblando.mp3,,,99.31405639648438,B,0.0097879441455006,0.8969316482543945,vol-12 la fiesta de buenos aires,12 temblando.mp3
a821f7e0-f68d-55ec-ada8-62b4d50ea123,Tu Diagnostico,Anibal Troilo,Francisco Fiorentino,vals,1941.0,1940s,135.69,data/raw/vol-12 la fiesta de buenos aires/13 tu diagnostico.mp3,,,111.70101165771484,D,0.0055328174494206,1.041041135787964,vol-12 la fiesta de buenos aires,13 tu diagnostico.mp3
235de2d1-674d-5bf0-9613-1a52eff13914,Valsecito Amigo,Anibal Troilo,Francisco Fiorentino,vals,1943.0,1940s,148.83,data/raw/vol-23 la fiesta de buenos aires/14 valsecito amigo.mp3,,,103.27509307861328,D,0.0048548756167292,0.9611608386039734,vol-23 la fiesta de buenos aires,14 valsecito amigo.mp3
6030b54f-d212-5517-ba21-09899afd1c87,Corazon De Oro,Francisco Canaro,Instrumental,vals,1930.0,1930s,172.32,data/raw/vol-21 la fiesta de buenos aires/14 corazon de oro.mp3,,,178.2054443359375,A,0.0082764634862542,0.987109899520874,vol-21 la fiesta de buenos aires,14 corazon de oro.mp3
badac348-2766-53a3-993e-53d9489d06cf,Desde El Alma,Francisco Canaro,Instrumental,vals,1947.0,1940s,180.39,data/raw/vol-03 la fiesta de buenos aires/11 desde el alma.mp3,,,98.16123962402344,B,0.0046224519610404,0.9867622256278992,vol-03 la fiesta de buenos aires,11 desde el alma.mp3
ecad0c83-7d2c-5eeb-afbf-9a79e80de2b6,Francia,Francisco Canaro,Instrumental,vals,,,162.43,data/raw/vol-03 la fiesta de buenos aires/13 francia.mp3,,,184.57058715820312,C#,0.0028605270199477,1.0657652616500854,vol-03 la fiesta de buenos aires,13 francia.mp3
8ba1dc58-ad2f-5dfa-8291-bdcb72d17f8a,Maria Esther,Francisco Canaro,Instrumental,vals,2009.0,2000s,152.0,data/raw/vol-03 la fiesta de buenos aires/14 maria esther.mp3,,,97.8449478149414,B,0.003766372334212,0.999524474143982,vol-03 la fiesta de buenos aires,14 maria esther.mp3
c4dbf697-e1ae-5315-ba88-12608f8eb3cb,Vibraciones Del Alma,Francisco Canaro,Instrumental,vals,,,182.42,data/raw/vol-21 la fiesta de buenos aires/11 vibraciones del alma.mp3,,,97.63243865966795,F,0.0108971996232867,0.9294971823692322,vol-21 la fiesta de buenos aires,11 vibraciones del alma.mp3
efb6c3c8-defa-5d31-95c5-cfbaadf61839,Lo Mismo Que Ayer,Juan D'Arienzo,Alberto Echagüe/Armando Laborde,vals,,,163.18,data/raw/vol-29 la fiesta de buenos aires/11 lo mismo que ayer.mp3,,,99.9636459350586,C,0.0057361521758139,1.0063666105270386,vol-29 la fiesta de buenos aires,11 lo mismo que ayer.mp3
63d0e97c-fada-514c-a1c4-5fe41928998a,Mi Cariñito,Juan D'Arienzo,Alberto Echagüe/Armando Laborde,vals,1949.0,1940s,148.49,data/raw/vol-29 la fiesta de buenos aires/12 mi cariñito.mp3,,,103.17157745361328,D,0.0086394418030977,1.0015684366226196,vol-29 la fiesta de buenos aires,12 mi cariñito.mp3
4173cda4-56cb-5339-96a9-d1868ece63cf,Tendras Que Llorar,Juan D'Arienzo,Alberto Echagüe/Armando Laborde,vals,1973.0,1970s,166.31,data/raw/vol-29 la fiesta de buenos aires/14 tendras que llorar.mp3,,,102.2207489013672,G,0.0052565187215805,1.0494871139526367,vol-29 la fiesta de buenos aires,14 tendras que llorar.mp3
c156ede9-b6ca-5e4d-8de1-4503a4143118,Alma Dolorida,Juan D'Arienzo,Instrumental,vals,,,137.51,data/raw/vol-01 la fiesta de buenos aires/13 alma dolorida.mp3,,,108.45874786376952,F,0.002888154471293,1.192805290222168,vol-01 la fiesta de buenos aires,13 alma dolorida.mp3
9d6f0e1a-d03d-5e05-80ba-9659c196b591,Desde El Alma,Juan D'Arienzo,Instrumental,vals,1947.0,1940s,183.93,data/raw/vol-39 la fiesta de buenos aires/12 desde el alma.mp3,,,104.20858764648438,B,0.0065352683886885,0.8741250038146973,vol-39 la fiesta de buenos aires,12 desde el alma.mp3
906eaa6f-d8ac-53aa-bdd7-b91d7bc6bb01,El Aeroplano,Juan D'Arienzo,Instrumental,vals,1936.0,1930s,131.13,data/raw/vol-39 la fiesta de buenos aires/14 el aeroplano.mp3,,,112.9896011352539,D,0.0089240493252873,1.1263208389282229,vol-39 la fiesta de buenos aires,14 el aeroplano.mp3
54aaf12f-6747-5534-b1fe-fa78949a835b,Francia,Juan D'Arienzo,Instrumental,vals,,,180.38,data/raw/vol-25 la fiesta de buenos aires/12 francia.mp3,,,107.08021545410156,Bb,0.007466428913176,0.97613787651062,vol-25 la fiesta de buenos aires,12 francia.mp3
f3800eb4-2c82-5f78-9c94-e919492d178a,Inolvidable,Juan D'Arienzo,Instrumental,vals,,,138.76,data/raw/vol-06 la fiesta de buenos aires/12 inolvidable.mp3,,,107.38619995117188,E,0.0093994094058871,0.9835599660873412,vol-06 la fiesta de buenos aires,12 inolvidable.mp3
f1e7d18e-f724-5ac1-80d7-968bebbf4397,No LLores Madre,Juan D'Arienzo,Instrumental,vals,1930.0,1930s,140.02,data/raw/vol-06 la fiesta de buenos aires/11 no llores madre.mp3,,,107.35105895996094,D,0.0069032106548547,1.0246351957321167,vol-06 la fiesta de buenos aires,11 no llores madre.mp3
c07a412f-9411-5f97-b709-3b45d77a9d13,Olga,Juan D'Arienzo,Instrumental,vals,1954.0,1950s,146.5,data/raw/vol-39 la fiesta de buenos aires/13 olga.mp3,,,102.48017120361328,F#,0.0123038003221154,1.0108636617660522,vol-39 la fiesta de buenos aires,13 olga.mp3
7f6d27a3-0b32-58ea-884f-74329d8b9fdf,Orillas Del Plata,Juan D'Arienzo,Instrumental,vals,1928.0,1920s,169.03,data/raw/vol-25 la fiesta de buenos aires/14 orillas del plata.mp3,,,105.62641143798828,B,0.0073203644715249,0.8837411403656006,vol-25 la fiesta de buenos aires,14 orillas del plata.mp3
83a0cf41-aeb5-5dc5-ad6e-874c56ca1072,Pabellon De Las Rosas,Juan D'Arienzo,Instrumental,vals,,,171.6,data/raw/vol-11 la fiesta de buenos aires/11 pabellon de las rosas.mp3,,,103.51004028320312,D,0.0073297624476253,1.0383071899414062,vol-11 la fiesta de buenos aires,11 pabellon de las rosas.mp3
bac2346a-fc4a-5da1-8b57-4385b62c149e,Pasión,Juan D'Arienzo,Instrumental,vals,,,160.42,data/raw/vol-01 la fiesta de buenos aires/14 pasión.mp3,,,102.29240417480467,E,0.003414052305743,1.0162277221679688,vol-01 la fiesta de buenos aires,14 pasión.mp3
480f3f92-c034-53fe-926b-acac91bef455,Penas De Amor,Juan D'Arienzo,Instrumental,vals,,,187.22,data/raw/vol-25 la fiesta de buenos aires/13 penas de amor.mp3,,,110.5586166381836,A,0.0072201415896415,1.0596898794174194,vol-25 la fiesta de buenos aires,13 penas de amor.mp3
f9a625c0-5ceb-51e4-ad7c-79253bfb6c5e,Valsecito Criollo,Juan D'Arienzo,Instrumental,vals,,,138.48,data/raw/vol-11 la fiesta de buenos aires/13 valsecito criollo.mp3,,,108.09915161132812,E,0.006931728683412,1.0904314517974854,vol-11 la fiesta de buenos aires,13 valsecito criollo.mp3
9db21021-b77d-5fc1-9684-a8c2266a84fa,Valsecito De Antes,Juan D'Arienzo,Instrumental,vals,,,138.79,data/raw/vol-06 la fiesta de buenos aires/14 valsecito de antes.mp3,,,106.95502471923828,A,0.0120323952287435,1.1105862855911257,vol-06 la fiesta de buenos aires,14 valsecito de antes.mp3
950a4e6d-794a-5f07-8e01-4fe791c8ef42,Idilio Trunco,Ricardo Tanturi,Alberto Castillo,vals,,,129.64,data/raw/vol-04 la fiesta de buenos aires/13 idilio trunco.mp3,,,104.27330780029295,C#,0.0049111754633486,1.099446415901184,vol-04 la fiesta de buenos aires,13 idilio trunco.mp3
53e56670-88ce-50a2-a382-6fbfac03dc8d,La Pulpera De Santa Lucia,Ricardo Tanturi,Alberto Castillo,vals,1968.0,1960s,191.98,data/raw/vol-04 la fiesta de buenos aires/11 la pulpera de santa lucia.mp3,,,106.80982971191406,B,0.0043924809433519,0.9776281714439392,vol-04 la fiesta de buenos aires,11 la pulpera de santa lucia.mp3
10778d36-0d71-560a-8304-0863af79be5e,La Serenata,Ricardo Tanturi,Alberto Castillo,vals,1956.0,1950s,152.81,data/raw/vol-13 la fiesta de buenos aires/12 la serenata.mp3,,,107.49881744384766,C,0.0114135257899761,1.031877517700195,vol-13 la fiesta de buenos aires,12 la serenata.mp3
9b2477e8-367a-58e1-9683-3bb6440de5b7,Luna De Arrabal,Ricardo Tanturi,Alberto Castillo,vals,1936.0,1930s,199.99,data/raw/vol-04 la fiesta de buenos aires/14 luna de arrabal.mp3,,,99.22987365722656,E,0.0066237291321158,0.9401538968086244,vol-04 la fiesta de buenos aires,14 luna de arrabal.mp3
83ae5801-a318-5f16-8be4-1845e02f4cf5,Marisabel,Ricardo Tanturi,Alberto Castillo,vals,1942.0,1940s,143.64,data/raw/vol-13 la fiesta de buenos aires/13 marisabel.mp3,,,102.94775390625,D,0.0060803559608757,0.9268530011177064,vol-13 la fiesta de buenos aires,13 marisabel.mp3
9b7afece-cc6b-56bc-8f68-4ca40bce0486,Mi Romance,Ricardo Tanturi,Alberto Castillo,vals,1941.0,1940s,140.2,data/raw/vol-13 la fiesta de buenos aires/14 mi romance.mp3,,,105.87548828125,D,0.0078345090150833,1.2097742557525637,vol-13 la fiesta de buenos aires,14 mi romance.mp3
b4e0f61e-4441-517b-94d3-fa302495d0cf,Pastora,Alfredo De Angelis,Carlos Dante-Julio Martel,tango,1948.0,1940s,191.76,data/raw/vol-27 la fiesta de buenos aires/18 pastora.mp3,,,123.49437713623048,C,0.0080835781991481,0.98404723405838,vol-27 la fiesta de buenos aires,18 pastora.mp3
535458e0-65e4-5dbd-9d85-0a258ec06762,Remolino,Alfredo De Angelis,Carlos Dante-Julio Martel,tango,1946.0,1940s,185.13,data/raw/vol-27 la fiesta de buenos aires/17 remolino.mp3,,,123.04457092285156,G,0.0045123067684471,0.9786035418510436,vol-27 la fiesta de buenos aires,17 remolino.mp3
aa2394cb-b0b2-53e1-b109-bb352bbf0fa4,Fruto Dulce,Alfredo De Angelis,Carlos Dante-Julio Martel,tango,1947.0,1940s,177.3,data/raw/vol-27 la fiesta de buenos aires/19 fruto dulce.mp3,,,122.89723205566406,D,0.0169586427509784,0.9905967712402344,vol-27 la fiesta de buenos aires,19 fruto dulce.mp3
bc1fcb10-f728-55c4-888a-9ce9aa69e1ca,Pregonera,Alfredo De Angelis,Carlos Dante-Julio Martel,tango,1945.0,1940s,171.98,data/raw/vol-27 la fiesta de buenos aires/16 pregonera.mp3,,,123.4486083984375,G,0.0093621434643864,1.040999412536621,vol-27 la fiesta de buenos aires,16 pregonera.mp3
34699ff1-7454-548a-a467-2cab9e6acfce,Como Se Muere De Amor,Alfredo De Angelis,Floreal Ruiz,tango,1943.0,1940s,166.18,data/raw/vol-01 la fiesta de buenos aires/08 como se muere de amor.mp3,,,117.78470611572266,E,0.0156193152070045,0.9340851902961732,vol-01 la fiesta de buenos aires,08 como se muere de amor.mp3
5625e0f6-baf1-5102-93bc-dc2a6ef1f721,Mi Novia De Ayer,Alfredo De Angelis,Floreal Ruiz,tango,1944.0,1940s,156.49,data/raw/vol-19 la fiesta de buenos aires/13 mi novia de ayer.mp3,,,106.01573944091795,Bb,0.0095919612795114,0.9875884652137756,vol-19 la fiesta de buenos aires,13 mi novia de ayer.mp3
6ce4ab15-6e2a-58a6-9478-8e99a8c9c9d4,Dejame Asi,Alfredo De Angelis,Floreal Ruiz,tango,1943.0,1940s,182.0,data/raw/vol-01 la fiesta de buenos aires/07 dejame asi.mp3,,,119.4993896484375,C,0.0111798951402306,1.026935338973999,vol-01 la fiesta de buenos aires,07 dejame asi.mp3
234c33f7-15d2-55aa-af42-112b79913285,Bajo El Cono Azul,Alfredo De Angelis,Floreal Ruiz,tango,1944.0,1940s,178.61,data/raw/vol-01 la fiesta de buenos aires/06 bajo el cono azul.mp3,,,120.1773681640625,G,0.0128801641985774,1.0716018676757812,vol-01 la fiesta de buenos aires,06 bajo el cono azul.mp3
93ae1ce2-08a5-56cb-8e72-eeebd7b50459,Marioneta,Alfredo De Angelis,Floreal Ruiz,tango,1943.0,1940s,165.71,data/raw/vol-01 la fiesta de buenos aires/09 marioneta.mp3,,,119.79000854492188,D,0.0144636072218418,0.9926120638847352,vol-01 la fiesta de buenos aires,09 marioneta.mp3
9cf9a41c-55ce-5115-a065-f63b68bb4347,El Entrerriano,Alfredo De Angelis,Instrumental,tango,1946.0,1940s,161.8,data/raw/vol-15 la fiesta de buenos aires/17 el entrerriano.mp3,,,125.63992309570312,G,0.0176582802087068,1.047969937324524,vol-15 la fiesta de buenos aires,17 el entrerriano.mp3
3a862f81-1a4a-5a70-b8c9-a059d4bbf54b,El Pial,Alfredo De Angelis,Instrumental,tango,1945.0,1940s,164.25,data/raw/vol-15 la fiesta de buenos aires/16 el pial.mp3,,,123.04373931884766,D,0.0096397651359438,1.1083054542541504,vol-15 la fiesta de buenos aires,16 el pial.mp3
4f726454-0760-5c68-9a88-af43c896d46f,Pavadita,Alfredo De Angelis,Instrumental,tango,1958.0,1950s,172.78,data/raw/vol-11 la fiesta de buenos aires/01 pavadita.mp3,,,124.9811782836914,A,0.0149831678718328,1.0129354000091553,vol-11 la fiesta de buenos aires,01 pavadita.mp3
66388ca8-9d13-51e8-ad73-67e3bced4dc7,El Taladro,Alfredo De Angelis,Instrumental,tango,1946.0,1940s,168.58,data/raw/vol-15 la fiesta de buenos aires/19 el taladro.mp3,,,122.6869659423828,D,0.0108267869800329,1.1812373399734497,vol-15 la fiesta de buenos aires,19 el taladro.mp3
fda51373-785f-54ae-ba27-e62876ed1758,Mi Dolor,Alfredo De Angelis,Instrumental,tango,1957.0,1950s,171.08,data/raw/vol-11 la fiesta de buenos aires/04 mi dolor.mp3,,,121.22593688964844,D,0.0207109916955232,1.0918946266174316,vol-11 la fiesta de buenos aires,04 mi dolor.mp3
18b95a8f-45b2-5d2d-a909-7ecbacd22cdb,Guardia Vieja,Alfredo De Angelis,Instrumental,tango,1954.0,1950s,163.16,data/raw/vol-15 la fiesta de buenos aires/18 guardia vieja.mp3,,,122.65121459960938,A,0.0148926824331283,1.0430083274841309,vol-15 la fiesta de buenos aires,18 guardia vieja.mp3
da441e9a-e30b-58d2-b1d3-f94b296aaa4c,Va Llegando Gente Al Baile,Alfredo De Angelis,Julio Martel,tango,1944.0,1940s,174.59,data/raw/vol-31 la fiesta de buenos aires/23 va llegando gente al baile.mp3,,,122.76263427734376,D,0.0076317992061376,1.0283817052841189,vol-31 la fiesta de buenos aires,23 va llegando gente al baile.mp3
