title,orchestra,singer,year,decade,style,duration_seconds,combo_key,album,filename,duration,bpm,onset_rate,danceability,key,scale,key_strength,chords_changes_rate,chords_number_rate,hpcp_entropy,tuning_frequency,average_loudness,dynamic_complexity,spectral_centroid_mean,spectral_centroid_stdev,spectral_complexity_mean,spectral_energy_mean,spectral_rolloff_mean,spectral_flux_mean,dissonance_mean,zerocrossingrate_mean,mirex_mood_passionate_rousing_confident_boisterous_rowdy,mirex_mood_rollicking_cheerful_fun_sweet_amiable_good_natured,mirex_mood_literate_poignant_wistful_bittersweet_autumnal_brooding,mirex_mood_humorous_silly_campy_quirky_whimsical_witty_wry,mirex_mood_aggressive_fiery_tense_anxious_intense_volatile_visceral,jamendo_alternative,jamendo_ambient,jamendo_atmospheric,jamendo_chillout,jamendo_classical,jamendo_dance,jamendo_downtempo,jamendo_easylistening,jamendo_electronic,jamendo_experimental,jamendo_folk,jamendo_funk,jamendo_hiphop,jamendo_house,jamendo_indie,jamendo_instrumentalpop,jamendo_jazz,jamendo_lounge,jamendo_metal,jamendo_newage,jamendo_orchestral,jamendo_pop,jamendo_popfolk,jamendo_poprock,jamendo_reggae,jamendo_rock,jamendo_soundtrack,jamendo_techno,jamendo_trance,jamendo_triphop,jamendo_world,jamendo_acousticguitar,jamendo_bass,jamendo_computer,jamendo_drummachine,jamendo_drums,jamendo_electricguitar,jamendo_electricpiano,jamendo_guitar,jamendo_keyboard,jamendo_piano,jamendo_strings,jamendo_synthesizer,jamendo_violin,jamendo_voice,jamendo_emotional,jamendo_energetic,jamendo_film,jamendo_happy,jamendo_relaxing,is_danceable,mood_happy,mood_sad,mood_relaxed,mood_aggressive,mood_party,mood_acoustic,mood_electronic
Cafe De Los Angelitos,Anibal Troilo,Alberto Marino,1944.0,1940s,tango,158.52,anibal troilo | alberto marino | tango,vol-10 la fiesta de buenos aires,02 cafe de los angelitos.mp3,158.87673950195312,117.62723541259766,3.127868413925171,0.9737583994865416,E,minor,0.6749938726425171,0.0829681530594825,0.0043821209110319,1.6423113346099854,438.7310485839844,0.8070080876350403,5.015087127685547,1030.56396484375,1799.29052734375,8.998977661132812,0.0171478260308504,1350.0784912109375,0.0573377721011638,0.4009909033775329,0.0443490520119667,0.0154472421854734,0.1625726222991943,0.7034311890602112,0.1086440756916999,0.009904870763421,0.0275853145867586,0.0244607888162136,0.0028240175452083,0.0078668920323252,0.4257648289203644,0.0030054240487515,0.0019677900709211,0.0309185534715652,0.0398937128484249,0.0312379281967878,0.1891761124134063,0.0013562819221988,0.0105795329436659,0.0018917074194177,0.012121258303523,0.0091981692239642,0.014329532161355,0.006162866950035,0.0012224628590047,0.0108473980799317,0.0323191098868846,0.0929213613271713,0.0343926548957824,0.0058756852522492,0.0062881475314497,0.0135833509266376,0.0502143427729606,0.001953195547685,0.0008378062630072,0.0020186528563499,0.1170903667807579,0.0076252790167927,0.0098282443359494,0.0044257189147174,0.0030951099470257,0.0157214943319559,0.0081874458119273,0.003917503170669,0.0143786901608109,0.0061267055571079,0.0798468738794326,0.0193110164254903,0.0160789992660284,0.0253926198929548,0.0202627088874578,0.0072405007667839,0.0058108386583626,0.0162087045609951,0.0124824289232492,0.0090133901685476,0.0120102446526288,0.1777068227529525,0.8455952405929565,0.9684272408485411,0.0071426560170948,0.0838994532823562,0.7504591345787048,0.0337955951690673
Tres Amigos,Anibal Troilo,Alberto Marino,1944.0,1940s,tango,197.54,anibal troilo | alberto marino | tango,vol-10 la fiesta de buenos aires,01 tres amigos.mp3,197.98204040527344,122.79354858398438,2.98490047454834,1.076199293136597,D,major,0.6275169849395752,0.0811254382133483,0.0046893316321074,1.6188572645187378,447.1741943359375,0.8964405655860901,3.521921157836914,1149.663330078125,1699.770263671875,11.454737663269045,0.0209877677261829,1482.123046875,0.0676595866680145,0.4181388616561889,0.0479705967009067,0.0404936484992504,0.2590413093566894,0.5018603205680847,0.1772453188896179,0.0213595032691955,0.0271283611655235,0.0181219410151243,0.0018249421846121,0.0068940813653171,0.5835665464401245,0.0020852552261203,0.0011119813425466,0.0272798538208007,0.0192741770297288,0.0266490299254655,0.1985120922327041,0.0016012438572943,0.0165441837161779,0.0014046269934624,0.0135412560775876,0.0097901355475187,0.0331836976110935,0.0054478850215673,0.0010016037849709,0.0071413675323128,0.0427738539874553,0.0690845027565956,0.0537187419831752,0.0054107760079205,0.0142049128189682,0.0168071016669273,0.0462489984929561,0.0015380367403849,0.000537400948815,0.0014541653217747,0.1022825166583061,0.0100334547460079,0.0158795118331909,0.0040139826014637,0.0024669407866895,0.0217021387070417,0.0067658303305506,0.0036118142306804,0.0160748194903135,0.0057030674070119,0.1798646450042724,0.0212751496583223,0.0100239710882306,0.0323307700455188,0.024505017325282,0.0078592784702777,0.0069595356471836,0.0229097418487072,0.013590008020401,0.0088725760579109,0.0145933032035827,0.2120709866285324,0.7729883790016174,0.9645354151725768,0.0112872337922453,0.1544176787137985,0.4864112436771393,0.0601313449442386
Me Quede Mirandola,Anibal Troilo,Alberto Marino,1945.0,1940s,tango,158.6,anibal troilo | alberto marino | tango,vol-07 la fiesta de buenos aires,18 me quede mirandola.mp3,158.95510864257812,125.8421630859375,3.371590375900269,1.120616793632507,A,minor,0.6499642133712769,0.0931658893823623,0.0043808412738144,1.527957797050476,443.3164367675781,0.8572550415992737,4.163975238800049,1017.4033813476562,1745.4696044921875,10.051701545715332,0.0197587516158819,1338.172607421875,0.0658751353621482,0.3971748054027557,0.0440599843859672,0.0173837710171937,0.3140947222709656,0.4935122430324554,0.1656444221735,0.0093647902831435,0.0277131162583827,0.0214382745325565,0.0024521166924387,0.007392814848572,0.6009306311607361,0.0024713247548788,0.0013024667277932,0.0341512225568294,0.0273241735994815,0.0305166542530059,0.1608415991067886,0.0013790057273581,0.0203360524028539,0.0016323528252542,0.011993708088994,0.009890841320157,0.0214256104081869,0.0053104381076991,0.0010390486568212,0.0083755953237414,0.0526903197169303,0.0749821066856384,0.0327207744121551,0.0050161913968622,0.0077393655665218,0.0144648598507046,0.0669886171817779,0.0016432835254818,0.0005854116170667,0.00182006706018,0.0922678634524345,0.0069787167012691,0.0118394214659929,0.0042970688082277,0.0027054350357502,0.0197613481432199,0.0071515813469886,0.0034229480661451,0.0128935882821679,0.0050122207030653,0.158470407128334,0.0267284791916608,0.0110036749392747,0.0369677618145942,0.0203650705516338,0.0099929003044962,0.0076562953181564,0.0243035685271024,0.0177752021700143,0.0098305055871605,0.0289637390524148,0.2792211472988128,0.6660794019699097,0.9354830980300904,0.006983492989093,0.0848935917019844,0.7338173389434814,0.0904365107417106
Marioneta,Anibal Troilo,Floreal Ruiz,1944.0,1940s,tango,199.46,anibal troilo | floreal ruiz | tango,vol-10 la fiesta de buenos aires,26 marioneta.mp3,199.91510009765625,118.2233657836914,3.2110366821289062,0.9518595933914183,F,major,0.7740780115127563,0.0719925686717033,0.0027868091128766,1.536921143531799,445.8845520019531,0.4912881851196289,5.398463726043701,1086.5540771484375,1467.0042724609375,10.774242401123049,0.0166119057685136,1336.4422607421875,0.0534769929945468,0.4104334712028503,0.0443662293255329,0.0201443750411272,0.2218147814273834,0.5655441284179688,0.1766324937343597,0.0158641804009675,0.0487804524600505,0.015487608499825,0.0017268281662836,0.0059118894860148,0.4909330010414123,0.0018811902264133,0.0010883875656872,0.0208881180733442,0.0231275744736194,0.0355278886854648,0.2154117077589035,0.0015774097992107,0.017482379451394,0.0013103527016937,0.0182993430644273,0.0087885567918419,0.0222348384559154,0.0042635006830096,0.0012136239092797,0.0052372636273503,0.0265687052160501,0.0757158547639846,0.0673548579216003,0.0049174036830663,0.03779873624444,0.0177687350660562,0.0413286574184894,0.0016447810921818,0.0005110765923745,0.0017281860345974,0.1125944256782531,0.0095986882224679,0.0187253933399915,0.0040182848460972,0.002530469559133,0.0299268215894699,0.0102179907262325,0.0028478866443037,0.0136783197522163,0.0049740285612642,0.1619923412799835,0.0163990370929241,0.0080717504024505,0.0310270618647336,0.0279687996953725,0.0061656809411942,0.0056960857473313,0.0167099256068468,0.0092214467003941,0.0060544521547853,0.0207631438970565,0.2120725512504577,0.7592815160751343,0.951023817062378,0.0115519473329186,0.0664679035544395,0.6163137555122375,0.1138090789318084
Amor Y Tango,Anibal Troilo,Floreal Ruiz,1945.0,1940s,tango,187.79,anibal troilo | floreal ruiz | tango,vol-40 la fiesta de buenos aires,17 amor y tango.mp3,187.95101928710935,126.32481384277344,2.9313886165618896,0.9368492364883424,B,minor,0.6728447079658508,0.0844653025269508,0.0049394913949072,1.566378116607666,446.1421813964844,0.5682615637779236,7.772518634796143,1297.9439697265625,1659.671630859375,10.54372501373291,0.0137744974344968,1620.7467041015625,0.0491476617753505,0.4296656250953674,0.0521587617695331,0.0176565945148468,0.3302333354949951,0.3964623212814331,0.2439822405576706,0.0116655165329575,0.0263639502227306,0.0137628903612494,0.0015498336870223,0.0076197385787963,0.416212648153305,0.0018133533885702,0.0010510035790503,0.0365147925913333,0.02034099586308,0.0263023599982261,0.2355712801218032,0.0016789629589766,0.0169004369527101,0.0014343617949634,0.0102036278694868,0.0115049052983522,0.0389935746788978,0.0051865698769688,0.0010353203397244,0.005139919463545,0.0288007110357284,0.0652156621217727,0.0455788895487785,0.0040105078369379,0.0153910024091601,0.0140133053064346,0.0450257882475853,0.0014717279700562,0.0004497359914239,0.0013439427129924,0.1237463429570198,0.0100971963256597,0.0211482271552085,0.004126738756895,0.002492174739018,0.0364791117608547,0.0096302954480052,0.0031151461880654,0.0139234066009521,0.005157945677638,0.1438689231872558,0.0164304710924625,0.0086713293567299,0.0282243192195892,0.0220908187329769,0.0058185514062643,0.0060243811458349,0.015536181628704,0.0127397682517766,0.0059635653160512,0.0215697661042213,0.2380709946155548,0.7093530297279358,0.8411591053009033,0.0111584803089499,0.1588562130928039,0.5820211172103882,0.0287863351404666
Y La Perdi,Anibal Troilo,Floreal Ruiz,1947.0,1940s,tango,211.24,anibal troilo | floreal ruiz | tango,vol-19 la fiesta de buenos aires,04 y la perdi.mp3,211.72244262695312,119.66012573242188,2.6305503845214844,0.9043474793434144,C,minor,0.7915549874305725,0.0837535634636879,0.0032887523993849,1.732860803604126,445.112548828125,0.782210111618042,4.07956075668335,1159.158935546875,1604.59326171875,15.12949562072754,0.0259575881063938,1415.18701171875,0.068432830274105,0.4264132678508758,0.0455872118473053,0.0416810400784015,0.1866292953491211,0.5984572172164917,0.1335209459066391,0.0397114567458629,0.0570436678826808,0.0242065209895372,0.003843770828098,0.0108627611771225,0.2653179466724396,0.0034108748659491,0.0023991311900317,0.0283067375421524,0.0456213131546974,0.0457472614943981,0.2509671449661255,0.0043112384155392,0.0252458192408084,0.0026397556066513,0.0278299264609813,0.016404079273343,0.0300420448184013,0.010521650314331,0.0025207079015672,0.0097325481474399,0.0318175740540027,0.0941030234098434,0.0562251508235931,0.0112852780148386,0.0492622405290603,0.0442362092435359,0.0467516109347343,0.0024534573312848,0.0009744381532073,0.0033391017932444,0.1418106853961944,0.0148839792236685,0.0346501059830188,0.007011389825493,0.0056358431465923,0.0459658280014991,0.0279132016003131,0.006002799142152,0.0218896307051181,0.0116184754297137,0.0889032483100891,0.0167241264134645,0.0188433974981308,0.022108819335699,0.0384223088622093,0.0070489947684109,0.0096614016219973,0.0159450098872184,0.0113486228510737,0.0085899708792567,0.0171696934849023,0.3681898117065429,0.7483525276184082,0.8060640692710876,0.0172830820083618,0.1186562776565551,0.4431633055210113,0.0681297779083252
Yuyo Verde,Anibal Troilo,Floreal Ruiz,1945.0,1940s,tango,159.75,anibal troilo | floreal ruiz | tango,vol-10 la fiesta de buenos aires,29 yuyo verde.mp3,160.1044921875,123.07415008544922,3.0601131916046143,0.902636706829071,F,major,0.652188777923584,0.0753841698169708,0.0057987822219729,1.555221676826477,445.8845520019531,0.4748136699199676,5.538921356201172,967.084228515625,1405.9093017578125,10.044221878051758,0.0157280378043651,1172.69775390625,0.0541726164519786,0.3985103368759155,0.0403763353824615,0.0113989831879735,0.2248181253671646,0.6217737793922424,0.1349153220653534,0.0070938132703304,0.027348468080163,0.0125375445932149,0.0014017245266586,0.0046224975958466,0.52324378490448,0.00254298443906,0.0006544442148879,0.0233592465519905,0.025894571095705,0.0300560947507619,0.1892813742160797,0.0014043159317225,0.0104068974032998,0.0013950717402622,0.0122069446370005,0.0082668652758002,0.0203335247933864,0.0037626870907843,0.0009397646645084,0.0054948930628597,0.045253463089466,0.0826899483799934,0.0431771390140056,0.0062200599350035,0.0093889087438583,0.0145698757842183,0.0448085330426692,0.0013042560312896,0.0003926875651814,0.0010943877277895,0.1280061155557632,0.007783053908497,0.0126984091475605,0.003168174996972,0.0020114553626626,0.0237546879798173,0.0084120323881506,0.0030937127303332,0.0108202192932367,0.0058578206226229,0.1357668787240982,0.02470638230443,0.0091767515987157,0.0326372608542442,0.0237284544855356,0.0066827172413468,0.0078481575474143,0.0184579975903034,0.0128421215340495,0.0054539325647056,0.0084547139704227,0.1643313467502594,0.7192205190658569,0.8959327340126038,0.0002216103457612,0.0346154160797596,0.7078500986099243,0.0924249067902565
Equipaje,Anibal Troilo,Floreal Ruiz,1945.0,1940s,tango,157.63,anibal troilo | floreal ruiz | tango,vol-10 la fiesta de buenos aires,28 equipaje.mp3,157.9885711669922,125.84152221679688,3.0443003177642822,1.007820725440979,D,major,0.6556249856948853,0.077578604221344,0.0049955919384956,1.476705551147461,450.2844848632813,0.7488163709640503,4.360579013824463,972.5454711914062,1688.6697998046875,10.26039695739746,0.0193111505359411,1258.4619140625,0.0596189424395561,0.3957678079605102,0.0420007966458797,0.0109667228534817,0.1686645001173019,0.68038409948349,0.1302796602249145,0.0097051169723272,0.0264002047479152,0.0162082053720951,0.0021819190587848,0.0053800074383616,0.4423587024211883,0.0038799291942268,0.0011008239816874,0.0234402325004339,0.0388981290161609,0.0326317138969898,0.1918300241231918,0.0017683730693534,0.0111543573439121,0.0023710229434072,0.0132059594616293,0.0095863072201609,0.0157733615487813,0.0045243594795465,0.0012820668052881,0.0065735117532312,0.0483040362596511,0.1001261547207832,0.0441727750003337,0.0069112037308514,0.0077228811569511,0.0157057810574769,0.0536369495093822,0.0020735652651637,0.0008011078462004,0.0016222553094848,0.1569692641496658,0.0075297770090401,0.0117983492091298,0.0044609177857637,0.0029217931441962,0.0225245282053947,0.0087334057316184,0.003324311459437,0.0110066579654812,0.0062426412478089,0.0847770497202873,0.0268264506012201,0.0125727942213416,0.0292203575372695,0.0244573112577199,0.0067435116507112,0.0078071802854537,0.0191762223839759,0.012198282405734,0.0057249725796282,0.016282944008708,0.1598158925771713,0.7413784265518188,0.934977889060974,0.0134218167513608,0.0092895906418561,0.8379628658294678,0.1180263236165046
Confesion,Anibal Troilo,Floreal Ruiz,1947.0,1940s,tango,202.04,anibal troilo | floreal ruiz | tango,vol-19 la fiesta de buenos aires,03 confesion.mp3,202.501220703125,123.09938049316406,2.755380868911743,0.9886483550071716,B,minor,0.8137630820274353,0.0804676786065101,0.0034387896303087,1.645539402961731,445.112548828125,0.5350449681282043,5.7220306396484375,1092.446533203125,1537.157470703125,10.732171058654783,0.0141565361991524,1435.9110107421875,0.0543556846678257,0.4117847383022308,0.0468269102275371,0.0175435654819011,0.1678470820188522,0.7285915613174438,0.0732571110129356,0.012760654091835,0.0307540632784366,0.0143631799146533,0.001744466018863,0.0067615155130624,0.3949044644832611,0.002105797175318,0.0011347718536853,0.0297918654978275,0.0260610114783048,0.0258899983018636,0.1726873368024826,0.0018729196162894,0.0145193822681903,0.0014070130418986,0.0140735385939478,0.010406588204205,0.0192389097064733,0.004855815321207,0.0012135433498769,0.0061777555383741,0.0312952250242233,0.0938050150871276,0.0427664667367935,0.0073871253989636,0.0253863334655761,0.0250095091760158,0.0438541918992996,0.0015875060344114,0.0005269391695037,0.0015692088054493,0.123717613518238,0.0098778931424021,0.0197587721049785,0.0042094816453754,0.0027844051364809,0.0398711450397968,0.0112179955467581,0.0033754822798073,0.0141023779287934,0.0067121423780918,0.1109898090362548,0.018568180501461,0.0118742333725094,0.0326023511588573,0.0252966936677694,0.0060249953530728,0.0066956956870853,0.0156525820493698,0.012726834975183,0.0057796174660325,0.0236158054322004,0.2084640562534332,0.8235142827033997,0.8905162215232849,0.0114890858530998,0.0810386389493942,0.6096044182777405,0.0327631458640098
Lejos De Buenos Aires,Anibal Troilo,Francisco Fiorentino,1942.0,1940s,tango,193.12,anibal troilo | francisco fiorentino | tango,vol-30 la fiesta de buenos aires,17 lejos de buenos aires.mp3,193.27999877929688,123.60511016845705,3.367917776107788,0.9545944929122924,C,minor,0.8034471273422241,0.0821522921323776,0.0033629594836384,1.736331820487976,443.0604248046875,0.6186689138412476,5.663136005401611,1286.2596435546875,1620.2242431640625,9.995315551757812,0.0119094410911202,1533.068603515625,0.0479174554347991,0.4429194331169128,0.0508064702153205,0.0176235977560281,0.3515346646308899,0.3325760066509247,0.2868184149265289,0.011447393335402,0.0219084732234478,0.0207143612205982,0.0016922346549108,0.0069047384895384,0.6760872006416321,0.0017413382884114,0.000992051907815,0.0299739241600036,0.0208246428519487,0.0225083287805318,0.1368029564619064,0.0012803168501704,0.0125760231167078,0.0012210487620905,0.0090273888781666,0.010330201126635,0.0411524437367916,0.0046200598590075,0.0008409392321482,0.0056464443914592,0.0526248514652252,0.0551080256700515,0.0281825680285692,0.0030646368395537,0.0058987801894545,0.0094202682375907,0.0627753585577011,0.0012936611892655,0.0004138725635129,0.0013547781854867,0.095657117664814,0.0065340562723577,0.0141064086928963,0.0035212174989283,0.0018685517134144,0.0234346389770507,0.0049801799468696,0.0028611689340323,0.0144838877022266,0.0036928986664861,0.1642957776784896,0.0232920441776514,0.0093380128964781,0.0397452749311924,0.0154341282323002,0.0066581657156348,0.0048480066470801,0.021680686622858,0.013560501858592,0.0077429884113371,0.0217026229947805,0.327262669801712,0.555901825428009,0.8047741651535034,0.0060861879028379,0.1404031217098236,0.5515705943107605,0.0463582314550876
Sencillo Y Compadre,Anibal Troilo,Francisco Fiorentino,1941.0,1940s,tango,176.74,anibal troilo | francisco fiorentino | tango,vol-17 la fiesta de buenos aires,28 sencillo y compadre.mp3,177.13632202148438,129.37893676757812,3.313451766967773,1.046408772468567,F,major,0.8054847717285156,0.0817610099911689,0.003930817823857,1.6971622705459597,447.43255615234375,0.6303752064704895,5.5366926193237305,1104.70703125,1718.4786376953125,9.755701065063477,0.0138846477493643,1508.8328857421875,0.05195102840662,0.4250307381153106,0.0477153807878494,0.0131606440991163,0.4306082725524902,0.2782145142555237,0.2693901360034942,0.0086265346035361,0.022723427042365,0.0182066671550273,0.001936323242262,0.0077848061919212,0.4492293894290924,0.0030867171008139,0.0010562776587903,0.0366025418043136,0.0340823158621788,0.0250219739973545,0.2194696217775344,0.0022682668641209,0.0070987967774271,0.0020169897470623,0.0150434486567974,0.0099094156175851,0.0172405764460563,0.0056790714152157,0.0014314500149339,0.0049400590360164,0.0304597951471805,0.1036550626158714,0.0374920405447483,0.00828443095088,0.0119549175724387,0.0248128082603216,0.0568147003650665,0.0017290933756157,0.0006461176089942,0.0012260152725502,0.1060449182987213,0.0108113130554556,0.0245829466730356,0.0035396756138652,0.0027419691905379,0.0420212298631668,0.0171572361141443,0.0041891569271683,0.0173922982066869,0.0077612088061869,0.1221982315182685,0.021816911175847,0.0125060593709349,0.034622449427843,0.0242186449468135,0.0065033575519919,0.0091011626645922,0.0148092862218618,0.0228151474148035,0.0054154274985194,0.0201951675117015,0.280160516500473,0.6681494116783142,0.873994767665863,0.0123893497511744,0.112955667078495,0.523841381072998,0.0439157485961914
A Bailar,Anibal Troilo,Francisco Fiorentino,1943.0,1940s,tango,165.79,anibal troilo | francisco fiorentino | tango,vol-31 la fiesta de buenos aires,07 a bailar.mp3,165.92979431152344,123.69146728515624,2.904639720916748,0.9104598164558412,G,major,0.8272219300270081,0.0629546716809272,0.0036373811308294,1.6199795007705688,446.6578369140625,0.3624457418918609,6.455745697021484,1294.039306640625,1713.160400390625,11.14747428894043,0.0132577754557132,1653.80322265625,0.0494760610163211,0.4381383061408996,0.0536910556256771,0.0213251542299985,0.2698446214199066,0.5594225525856018,0.1335411816835403,0.0158663690090179,0.0258058607578277,0.0188841465860605,0.0020113277714699,0.0079944878816604,0.6678093671798706,0.0028448703233152,0.0013318009441718,0.0315646193921566,0.0244458094239234,0.0236663650721311,0.1469353884458542,0.0016980102518573,0.0113709764555096,0.0017198466230183,0.0161717981100082,0.0083460565656423,0.0252082403749227,0.0055217808112502,0.001318281982094,0.0064597716554999,0.0430560298264026,0.0785825699567794,0.049116663634777,0.0079961577430367,0.0117442840710282,0.0201024170964956,0.0490984842181205,0.0015818250831216,0.000614097516518,0.0015802715206518,0.0641918703913688,0.0100647257640957,0.0182303190231323,0.0041991872712969,0.0029507311992347,0.0266037564724683,0.0106331380084156,0.0045923017896711,0.0184725057333707,0.00733113149181,0.2271666079759597,0.0261425394564867,0.0130458297207951,0.0386005491018295,0.0270293410867452,0.0091362502425909,0.0069581544958055,0.0197948757559061,0.0179227851331233,0.0086150635033845,0.0213135536760091,0.3326398730278015,0.6744515299797058,0.8562644720077515,0.0088927997276186,0.1129457205533981,0.4827332496643066,0.0875788703560829
Soy Muchacho De La Guardia,Anibal Troilo,Francisco Fiorentino,1942.0,1940s,tango,164.04,anibal troilo | francisco fiorentino | tango,vol-31 la fiesta de buenos aires,06 soy muchacho de la guardia.mp3,164.17959594726562,128.78041076660156,3.337395429611206,1.079038143157959,C,major,0.7718431353569031,0.0800113081932067,0.0039581567980349,1.5985145568847656,446.3999328613281,0.6130446791648865,5.758760929107666,1077.98095703125,1661.54150390625,9.32395362854004,0.0132918888702988,1353.064208984375,0.0485806167125701,0.4154895842075348,0.0457874126732349,0.0134261734783649,0.4662772417068481,0.23917917907238,0.2716275155544281,0.0094898696988821,0.0303945112973451,0.0192410685122013,0.0018695754697546,0.0079220999032258,0.7270934581756592,0.0023565518204122,0.001289076404646,0.0331723988056182,0.0199486520141363,0.0293500889092683,0.1616436392068863,0.0017221998423337,0.0148301068693399,0.0018692059675231,0.013744986616075,0.0126044796779751,0.0431985482573509,0.0052947364747524,0.0009279634687118,0.0056358687579631,0.02719122543931,0.0531067512929439,0.0405712351202964,0.0040959347970783,0.0073008914478123,0.0102005917578935,0.0344391055405139,0.0016581377713009,0.0005692034610547,0.0014401237713173,0.0669496282935142,0.0080752708017826,0.014489016495645,0.0039270231500267,0.0021878127008676,0.0252394154667854,0.0071796579286456,0.0035078420769423,0.0154449921101331,0.0051964214071631,0.2745828628540039,0.0156011870130896,0.0088535500690341,0.0247821304947137,0.0220660809427499,0.0070028873160481,0.0055374908261001,0.015122041106224,0.0147294551134109,0.0078138131648302,0.0211664512753486,0.2327961772680282,0.5513789057731628,0.8707462549209595,0.0083699757233262,0.0482332818210125,0.6945306658744812,0.0745473206043243
Mi Castigo,Anibal Troilo,Francisco Fiorentino,1942.0,1940s,tango,155.04,anibal troilo | francisco fiorentino | tango,vol-26 la fiesta de buenos aires,02 mi castigo.mp3,155.16734313964844,126.23312377929688,3.144756317138672,0.9952025413513184,E,major,0.7172664999961853,0.084953635931015,0.0056835180148482,1.6329164505004885,446.6578369140625,0.1431668698787689,5.1602654457092285,1148.08447265625,1800.790771484375,10.252543449401855,0.0137378321960568,1555.008056640625,0.0505115687847137,0.4256103336811065,0.0502889491617679,0.0170659683644771,0.3453465402126312,0.4047947227954864,0.2203282713890075,0.0124644385650753,0.0227428041398525,0.0253829285502433,0.00251672626473,0.0093634994700551,0.6876533627510071,0.0031763333827257,0.0013501342618837,0.0403832606971263,0.0353418737649917,0.0284300465136766,0.1333241909742355,0.0016909799305722,0.0090626068413257,0.0019543420057743,0.0130743440240621,0.0090587930753827,0.0192093737423419,0.0063364254310727,0.0014774618903174,0.008446698077023,0.0745556280016899,0.071346215903759,0.0312163531780242,0.0071246740408241,0.006783592980355,0.0212837103754282,0.082630455493927,0.0019649581518024,0.0008293041028082,0.0014996646204963,0.0794856622815132,0.0082814907655119,0.0162826385349035,0.0047002113424241,0.003108493052423,0.0273952446877956,0.0093335211277008,0.0045467247255146,0.0156598091125488,0.0068781874142587,0.1899873912334442,0.0410624109208583,0.0154763404279947,0.050895832479,0.0207994822412729,0.0109915621578693,0.0083176586776971,0.0281025879085063,0.0210735648870468,0.0091345347464084,0.0298924557864666,0.2271824926137924,0.666212797164917,0.8902987241744995,0.0140840150415897,0.1033792495727539,0.4046797454357147,0.0569075047969818
Los Mareados,Anibal Troilo,Francisco Fiorentino,1967.0,1960s,tango,157.41,anibal troilo | francisco fiorentino | tango,vol-39 la fiesta de buenos aires,07 los mareados.mp3,157.54449462890625,125.85485076904295,2.8497259616851807,0.9352912902832032,D,minor,0.7789397239685059,0.0642309933900833,0.00471420167014,1.5960876941680908,441.7826843261719,0.471472829580307,5.121381759643555,1040.48583984375,1849.325439453125,9.34261703491211,0.0157695859670639,1280.16455078125,0.0483057424426078,0.4176927208900451,0.0435025058686733,0.0111734420061111,0.3042753934860229,0.5213127136230469,0.1563530713319778,0.006885431241244,0.0404745228588581,0.0233098044991493,0.0027330431621521,0.0071488809771835,0.5524023771286011,0.002413396956399,0.00143384328112,0.0353615321218967,0.0374232195317745,0.0517021939158439,0.2402932196855545,0.0017345300875604,0.0123697929084301,0.0016631763428449,0.0155105059966444,0.0181352999061346,0.0367991849780082,0.0058840420097112,0.0017657807329669,0.0103930719196796,0.042130883783102,0.0722607895731926,0.0405177995562553,0.0052518812008202,0.0057082679122686,0.0180685874074697,0.0750390067696571,0.0021964195184409,0.0006770643522031,0.0021842396818101,0.1281181424856186,0.0100769819691777,0.0139952907338738,0.0050743748433887,0.0031271004118025,0.0189648140221834,0.0095970537513494,0.0041908924467861,0.0209090672433376,0.0048428387381136,0.1527057141065597,0.0208767615258693,0.0119077386334538,0.0335841737687587,0.0222835447639226,0.0091912122443318,0.0086308876052498,0.0203346367925405,0.0180919207632541,0.0113141722977161,0.0343884490430355,0.3530402481555938,0.5715052485466003,0.8929900527000427,0.0071224519051611,0.0120374700054526,0.673965573310852,0.0564146116375923
La Maleva,Anibal Troilo,Instrumental,1962.0,1960s,tango,164.02,anibal troilo | instrumental | tango,vol-24 la fiesta de buenos aires,03 la maleva.mp3,164.15347290039062,126.52391815185548,2.741143226623535,0.9754894971847534,F,major,0.580608069896698,0.0650452524423599,0.0042420816607773,1.6279120445251465,444.5986328125,0.5143105983734131,5.081093788146973,995.9376831054688,1840.0350341796875,9.511667251586914,0.0167871564626693,1308.951904296875,0.0511968396604061,0.4128361344337463,0.0437905639410018,0.0208172127604484,0.4180829524993896,0.2318977415561676,0.3117214441299438,0.0174806546419858,0.0301954708993434,0.0370834544301033,0.0033537342678755,0.011702830903232,0.7820841073989868,0.002220012480393,0.001764292246662,0.0434240400791168,0.031026380136609,0.045123029500246,0.0720347687602043,0.0014540766132995,0.0108628952875733,0.0020843315869569,0.0078653190284967,0.0131518505513668,0.053252924233675,0.0080301743000745,0.0009237299091182,0.0109965791925787,0.0504899770021438,0.037571582943201,0.0176577605307102,0.0026812127325683,0.0037206269335001,0.009094625711441,0.080441378057003,0.0018578065792098,0.0007326822960749,0.0019632300827652,0.0700532644987106,0.0056305420584976,0.0124894566833972,0.0044774217531085,0.0023468085564672,0.0174438394606113,0.005476904567331,0.0037900144234299,0.0127598922699689,0.0049321125261485,0.3557925224304199,0.0262279715389013,0.0104144141077995,0.0281155481934547,0.0113631580024957,0.0117698339745402,0.0050453841686248,0.0261468198150396,0.0140441171824932,0.0136262774467468,0.0426130630075931,0.2320286631584167,0.3918632864952087,0.9069213271141052,0.0134680513292551,0.0065615591593086,0.4544638991355896,0.2624899744987488
