id,title,orchestra,singer,year,decade,style,duration_seconds,combo_key,album,filename,bpm,bpm_label,danceability,danceability_label,key,chords_changes_rate,chords_changes_rate_label,energy,energy_label,tags,file_path
2ba922c8-f635-5eb4-b10e-f851eb5884db,Me Gusta Bailar Milonga,Juan D'Arienzo,Alberto Echagüe,1956.0,1950s,milonga,124.0,juan d'arienzo | alberto echagüe | milonga,vol-32 la fiesta de buenos aires,28 me gusta bailar milonga.mp3,108.6924285888672,slow,1.0473601818084717,moderate,D,0.0710546001791954,moderate,0.5741313197302046,moderate,"['reggae', 'jazz', 'experimental', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'party']",data/raw/vol-32 la fiesta de buenos aires/28 me gusta bailar milonga.mp3
50596fa2-102d-5d6c-be06-e4b30a7b81bb,Milonga Querida,Juan D'Arienzo,Alberto Echagüe,,,milonga,148.46,juan d'arienzo | alberto echagüe | milonga,vol-26 la fiesta de buenos aires,26 milonga querida.mp3,110.89695739746094,slow,1.1316511631011963,high,Bb,0.0737269595265388,moderate,0.8676183342347192,high,"['drums', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-26 la fiesta de buenos aires/26 milonga querida.mp3
d330ee36-e354-53c7-820f-db229074ea66,Yo Me Llamo Eloy Peralta,Juan D'Arienzo,Alberto Echagüe,,,milonga,173.07,juan d'arienzo | alberto echagüe | milonga,vol-26 la fiesta de buenos aires,28 yo me llamo eloy peralta.mp3,107.98338317871094,slow,1.0060055255889893,moderate,D,0.0833556652069091,high,0.7839041851923753,high,"['reggae', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy', 'party']",data/raw/vol-26 la fiesta de buenos aires/28 yo me llamo eloy peralta.mp3
6b56ff6e-acff-5e32-b192-15f7ea40ac28,Asi Es La Milonga,Ricardo Tanturi,Alberto Castillo,1942.0,1940s,milonga,136.3,ricardo tanturi | alberto castillo | milonga,vol-31 la fiesta de buenos aires,28 asi es la milonga.mp3,107.92921447753906,slow,1.082407832145691,high,G,0.0864239558577537,high,0.5578659995555982,moderate,"['rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-31 la fiesta de buenos aires/28 asi es la milonga.mp3
4835ab75-70f5-5861-845f-734387cd2316,Mi Morocha,Ricardo Tanturi,Alberto Castillo,1941.0,1940s,milonga,149.09,ricardo tanturi | alberto castillo | milonga,vol-31 la fiesta de buenos aires,26 mi morocha.mp3,110.33409118652344,slow,1.1400361061096191,high,C,0.071873053908348,moderate,0.8403921008813504,high,"['orchestral', 'strings', 'soundtrack', 'film', 'violin', 'ambient', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy']",data/raw/vol-31 la fiesta de buenos aires/26 mi morocha.mp3
7741616f-1e8e-5335-bbfe-0a1a5e465fe1,Mozo Guapo,Ricardo Tanturi,Alberto Castillo,1941.0,1940s,milonga,133.03,ricardo tanturi | alberto castillo | milonga,vol-31 la fiesta de buenos aires,27 mozo guapo.mp3,113.07270050048828,moderate,1.1624372005462646,high,A,0.05890554189682,low,0.7111932856015165,high,"['strings', 'soundtrack', 'film', 'violin', 'ambient', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy', 'party', 'electronic']",data/raw/vol-31 la fiesta de buenos aires/27 mozo guapo.mp3
e5c49f8e-50f4-5b14-828c-46d8bfad52e9,A Magaldi,Alfredo De Angelis,Carlos Dante-Julio Martel,1947.0,1940s,vals,170.82,alfredo de angelis | carlos dante-julio martel | vals,vol-09 la fiesta de buenos aires,13 a magaldi.mp3,104.88043212890624,slow,1.2235453128814695,high,G,0.0610086768865585,low,0.7278396378906329,high,"['reggae', 'orchestral', 'strings', 'soundtrack', 'jazz', 'film', 'violin', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-09 la fiesta de buenos aires/13 a magaldi.mp3
7974981a-b283-5e48-acb1-1544d4e48eab,Flores Del Alma,Alfredo De Angelis,Carlos Dante-Julio Martel,1947.0,1940s,vals,184.37,alfredo de angelis | carlos dante-julio martel | vals,vol-09 la fiesta de buenos aires,11 flores del alma.mp3,104.34921264648438,slow,1.023881435394287,moderate,G,0.0688269287347793,moderate,0.6695495497916418,moderate,"['reggae', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'party']",data/raw/vol-09 la fiesta de buenos aires/11 flores del alma.mp3
666c0bb3-3454-5d3f-a506-997af0c676bb,Mi Cariñito,Alfredo De Angelis,Carlos Dante-Julio Martel,1949.0,1940s,vals,147.91,alfredo de angelis | carlos dante-julio martel | vals,vol-09 la fiesta de buenos aires,14 mi cariñito.mp3,105.48565673828124,slow,1.0562928915023804,moderate,F,0.1111458986997604,high,0.7306815615721847,high,"['reggae', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured', 'happy', 'party']",data/raw/vol-09 la fiesta de buenos aires/14 mi cariñito.mp3
bfbe39d7-414f-5b5f-9c1a-e1acb25b8312,Pobre Flor,Alfredo De Angelis,Carlos Dante-Julio Martel,1946.0,1940s,vals,163.03,alfredo de angelis | carlos dante-julio martel | vals,vol-19 la fiesta de buenos aires,12 pobre flor.mp3,110.11724090576172,slow,1.1572625637054443,high,G,0.0457386374473571,low,0.7503108484977312,high,"['reggae', 'drums', 'popfolk', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-19 la fiesta de buenos aires/12 pobre flor.mp3
d0d18cf6-d2cb-5af2-b1ac-988030441d6e,Soñar y Nada Mas,Alfredo De Angelis,Carlos Dante-Julio Martel,1944.0,1940s,vals,186.25,alfredo de angelis | carlos dante-julio martel | vals,vol-09 la fiesta de buenos aires,12 soñar y nada mas.mp3,103.79850769042967,slow,0.9432253837585448,low,D,0.0641631409525871,moderate,0.6622220121834062,moderate,"['jazz', 'film', 'violin', 'popfolk', 'experimental', 'rollicking', 'cheerful', 'fun', 'sweet', 'amiable', 'good', 'natured']",data/raw/vol-09 la fiesta de buenos aires/12 soñar y nada mas.mp3
87ac46fc-c5b3-5de4-bf41-d2c99851dd13,El Espejo De Tus Ojos,Angel D'Agostino,Angel Vargas,1944.0,1940s,vals,171.92,angel d'agostino | angel vargas | vals,vol-14 la fiesta de buenos aires,12 el espejo de tus ojos.mp3,103.60121154785156,slow,1.021491527557373,moderate,C,0.0821659490466117,high,0.6409486603030647,moderate,"['reggae', 'popfolk', 'literate', 'poignant', 'wistful', 'bittersweet', 'autumnal', 'brooding', 'sad']",data/raw/vol-14 la fiesta de buenos aires/12 el espejo de tus ojos.mp3
